file,dataset,config,val_acc,val_acc_std,test_acc,test_acc_std,runs,error,has_val
logs/classification_ts/PEMS-SF_patch-16_stride-16_lr-0.0005.log,PEMS-SF,patch-16_stride-16_lr-0.0005,0.0,0.0,56.84007707129094,1.9649400823093572,3,False,False
logs/classification_ts/PEMS-SF_patch-16_stride-16_lr-0.002.log,PEMS-SF,patch-16_stride-16_lr-0.002,0.0,0.0,51.445086705202314,10.04517179016345,3,False,False
logs/classification_ts/PEMS-SF_patch-16_stride-2_lr-0.0001.log,PEMS-SF,patch-16_stride-2_lr-0.0001,0.0,0.0,52.02312138728323,4.789904776360714,3,False,False
logs/classification_ts/PEMS-SF_patch-16_stride-2_lr-0.0005.log,PEMS-SF,patch-16_stride-2_lr-0.0005,0.0,0.0,44.701348747591524,8.314238539649871,3,False,False
logs/classification_ts/PEMS-SF_patch-16_stride-2_lr-0.002.log,PEMS-SF,patch-16_stride-2_lr-0.002,0.0,0.0,39.4990366088632,5.4701616826891675,3,False,False
logs/classification_ts/PEMS-SF_patch-16_stride-4_lr-0.0001.log,PEMS-SF,patch-16_stride-4_lr-0.0001,0.0,0.0,58.766859344894016,8.314238539649871,3,False,False
logs/classification_ts/PEMS-SF_patch-16_stride-4_lr-0.0005.log,PEMS-SF,patch-16_stride-4_lr-0.0005,0.0,0.0,48.747591522158,5.470161682689166,3,False,False
logs/classification_ts/PEMS-SF_patch-16_stride-4_lr-0.002.log,PEMS-SF,patch-16_stride-4_lr-0.002,0.0,0.0,41.42581888246628,5.901114771142024,3,False,False
logs/classification_ts/PEMS-SF_patch-16_stride-8_lr-0.0001.log,PEMS-SF,patch-16_stride-8_lr-0.0001,0.0,0.0,56.45472061657033,3.478895970186475,3,False,False
logs/classification_ts/PEMS-SF_patch-16_stride-8_lr-0.0005.log,PEMS-SF,patch-16_stride-8_lr-0.0005,0.0,0.0,57.22543352601156,7.7981141984000235,3,False,False
logs/classification_ts/PEMS-SF_patch-16_stride-8_lr-0.002.log,PEMS-SF,patch-16_stride-8_lr-0.002,0.0,0.0,47.01348747591522,9.167920811846106,3,False,False
logs/classification_ts/PEMS-SF_patch-8_stride-16_lr-0.0001.log,PEMS-SF,patch-8_stride-16_lr-0.0001,0.0,0.0,51.05973025048169,4.23015383431602,3,False,False
logs/classification_ts/PEMS-SF_patch-8_stride-16_lr-0.0005.log,PEMS-SF,patch-8_stride-16_lr-0.0005,0.0,0.0,62.813102119460495,0.7209359126732081,3,False,False
logs/classification_ts/PEMS-SF_patch-8_stride-16_lr-0.002.log,PEMS-SF,patch-8_stride-16_lr-0.002,0.0,0.0,46.4354527938343,2.599371399466673,3,False,False
logs/classification_ts/PEMS-SF_patch-8_stride-2_lr-0.0001.log,PEMS-SF,patch-8_stride-2_lr-0.0001,0.0,0.0,59.53757225433526,2.162807738019616,3,False,False
logs/classification_ts/PEMS-SF_patch-8_stride-2_lr-0.0005.log,PEMS-SF,patch-8_stride-2_lr-0.0005,0.0,0.0,35.64547206165703,9.131403168456867,3,False,False
logs/classification_ts/PEMS-SF_patch-8_stride-2_lr-0.002.log,PEMS-SF,patch-8_stride-2_lr-0.002,0.0,0.0,27.9383429672447,7.673336320516329,3,False,False
logs/classification_ts/PEMS-SF_patch-8_stride-4_lr-0.0001.log,PEMS-SF,patch-8_stride-4_lr-0.0001,0.0,0.0,54.142581888246625,3.6659532929557717,3,False,False
logs/classification_ts/PEMS-SF_patch-8_stride-4_lr-0.0005.log,PEMS-SF,patch-8_stride-4_lr-0.0005,0.0,0.0,54.72061657032755,1.786824372927882,3,False,False
logs/classification_ts/PEMS-SF_patch-8_stride-4_lr-0.002.log,PEMS-SF,patch-8_stride-4_lr-0.002,0.0,0.0,38.921001926782274,5.17727508383214,3,False,False
logs/classification_ts/PEMS-SF_patch-8_stride-8_lr-0.0001.log,PEMS-SF,patch-8_stride-8_lr-0.0001,0.0,0.0,51.63776493256261,5.4701616826891675,3,False,False
logs/classification_ts/PEMS-SF_patch-8_stride-8_lr-0.0005.log,PEMS-SF,patch-8_stride-8_lr-0.0005,0.0,0.0,60.69364161849712,2.162807738019616,3,False,False
logs/classification_ts/PEMS-SF_patch-8_stride-8_lr-0.002.log,PEMS-SF,patch-8_stride-8_lr-0.002,0.0,0.0,42.38921001926783,3.542346109990412,3,False,False
logs/classification_ts/RealWorld_thigh_patch-16_stride-16_aLLM4TS-A_norm-yes.log,RealWorld_thigh,patch-16_stride-16_aLLM4TS-A_norm-yes,72.13232650125855,1.2223173773307106,0.0,0.0,0,True,True
logs/classification_ts/RealWorld_thigh_patch-16_stride-4_aLLM4TS-A_norm-yes.log,RealWorld_thigh,patch-16_stride-4_aLLM4TS-A_norm-yes,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/RealWorld_thigh_patch-16_stride-8_aLLM4TS-A_norm-yes.log,RealWorld_thigh,patch-16_stride-8_aLLM4TS-A_norm-yes,72.6537216828479,1.3673609019655901,0.0,0.0,0,True,True
logs/classification_ts/RealWorld_thigh_patch-8_stride-16_aLLM4TS-A_norm-yes.log,RealWorld_thigh,patch-8_stride-16_aLLM4TS-A_norm-yes,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-no.log,RealWorld_thigh,patch-8_stride-8_aLLM4TS-AD_norm-no,71.44911902193455,0.8463575905026842,79.76765585461237,0.5074015412954411,3,False,True
logs/classification_ts/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes.log,RealWorld_thigh,patch-8_stride-8_aLLM4TS-AD_norm-yes,74.12801150665229,0.6741579740831611,73.07338394294916,4.457033771454202,3,False,True
logs/classification_ts/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AE_norm-no.log,RealWorld_thigh,patch-8_stride-8_aLLM4TS-AE_norm-no,72.54584681769148,1.041239283392326,76.76558546123763,1.5188983167125132,3,False,True
logs/classification_ts/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AE_norm-yes.log,RealWorld_thigh,patch-8_stride-8_aLLM4TS-AE_norm-yes,71.77274361740382,0.5995444804218991,75.5923625488843,1.3992066986298537,3,False,True
logs/classification_ts/RealWorld_thigh_patch-8_stride-8_aLLM4TS-A_norm-no.log,RealWorld_thigh,patch-8_stride-8_aLLM4TS-A_norm-no,73.03128371089537,0.8840913954077099,76.42051989878075,1.2738897532975324,3,False,True
logs/classification_ts/RealWorld_thigh_patch-8_stride-8_aLLM4TS-A_norm-yes.log,RealWorld_thigh,patch-8_stride-8_aLLM4TS-A_norm-yes,72.70765911542611,1.6729301423161602,77.85829307568439,0.41054907516850186,3,False,True
logs/classification_ts/RealWorld_waist_patch-16_stride-16_aLLM4TS-A_norm-yes.log,RealWorld_waist,patch-16_stride-16_aLLM4TS-A_norm-yes,71.75476447321107,0.92518377060544,0.0,0.0,0,True,True
logs/classification_ts/RealWorld_waist_patch-16_stride-4_aLLM4TS-A_norm-yes.log,RealWorld_waist,patch-16_stride-4_aLLM4TS-A_norm-yes,0.0,0.0,0.0,0.0,0,True,False
logs/classification_ts/RealWorld_waist_patch-16_stride-8_aLLM4TS-A_norm-yes.log,RealWorld_waist,patch-16_stride-8_aLLM4TS-A_norm-yes,75.80906148867315,2.0765911542610596,0.0,0.0,0,True,True
logs/classification_ts/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-no.log,RealWorld_waist,patch-8_stride-8_aLLM4TS-AD_norm-no,76.60913340524989,1.0084360778410744,79.19238683127573,0.5422625679605984,3,False,True
