name,path,dataset_name,patch_size,stride,pretrain_dataset,normalization,percent,ft_strategy,head,train_embedding,test_embedding,n_neighbors,exp_no,accuracy
MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac,MotionSense,8,8,A,yes,1,0,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_2/test_projections_after_training.npy,5,2,0.19868173258003766
MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac,MotionSense,8,8,A,yes,1,0,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_1/test_projections_after_training.npy,2,1,0.2589453860640301
MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac,MotionSense,8,8,A,yes,1,0,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_1/test_projections_after_training.npy,3,1,0.2702448210922787
MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac,MotionSense,8,8,A,yes,1,0,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac/LLM4TS_cls_MotionSense_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_1/test_projections_after_training.npy,5,1,0.2617702448210923
MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac,MotionSense,8,8,A,yes,1,0,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac/LLM4TS_cls_MotionSense_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac/LLM4TS_cls_MotionSense_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/test_projections_after_training.npy,2,0,0.21563088512241055
MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac,MotionSense,8,8,A,yes,1,0,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac/LLM4TS_cls_MotionSense_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac/LLM4TS_cls_MotionSense_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/test_projections_after_training.npy,3,0,0.22504708097928436
MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac,MotionSense,8,8,A,yes,1,0,hiaac,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac/LLM4TS_cls_MotionSense_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/MotionSense_patch-8_stride-8_aLLM4TS-A_norm-yes_percent-1_freeze-0_head-hiaac/LLM4TS_cls_MotionSense_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/test_projections_after_training.npy,5,0,0.23634651600753295
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0,RealWorld_thigh,8,8,AD,yes,1,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/test_projections_after_training.npy,2,0,0.17494824016563146
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0,RealWorld_thigh,8,8,AD,yes,1,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/test_projections_after_training.npy,3,0,0.1828847481021394
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0,RealWorld_thigh,8,8,AD,yes,1,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/test_projections_after_training.npy,5,0,0.18668046928916493
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0,RealWorld_thigh,8,8,AD,yes,1,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_1/test_projections_after_training.npy,2,1,0.17908902691511386
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0,RealWorld_thigh,8,8,AD,yes,1,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_1/test_projections_after_training.npy,3,1,0.17805383022774326
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0,RealWorld_thigh,8,8,AD,yes,1,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_1/test_projections_after_training.npy,5,1,0.17391304347826086
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0,RealWorld_thigh,8,8,AD,yes,1,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_2/test_projections_after_training.npy,2,2,0.18391994478951001
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0,RealWorld_thigh,8,8,AD,yes,1,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_2/test_projections_after_training.npy,3,2,0.1915113871635611
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0,RealWorld_thigh,8,8,AD,yes,1,0,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-0/LLM4TS_cls_RealWorld_thigh_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_2/test_projections_after_training.npy,5,2,0.20358868184955142
RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2,RealWorld_waist,8,8,AD,yes,1,2,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_1/test_projections_after_training.npy,2,1,0.23032407407407407
RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2,RealWorld_waist,8,8,AD,yes,1,2,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_1/test_projections_after_training.npy,3,1,0.23070987654320987
RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2,RealWorld_waist,8,8,AD,yes,1,2,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_1/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_1/test_projections_after_training.npy,5,1,0.24112654320987653
RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2,RealWorld_waist,8,8,AD,yes,1,2,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_2/test_projections_after_training.npy,2,2,0.24305555555555555
RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2,RealWorld_waist,8,8,AD,yes,1,2,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_2/test_projections_after_training.npy,3,2,0.24228395061728394
RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2,RealWorld_waist,8,8,AD,yes,1,2,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_2/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2/LLM4TS_cls_RealWorld_waist_sl60_pl0_llml6_lr0.002_bs128_percent1_exp_2/test_projections_after_training.npy,5,2,0.2619598765432099
RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2,RealWorld_waist,8,8,AD,yes,1,2,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/test_projections_after_training.npy,2,0,0.2334104938271605
RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2,RealWorld_waist,8,8,AD,yes,1,2,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/test_projections_after_training.npy,3,0,0.2330246913580247
RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2,RealWorld_waist,8,8,AD,yes,1,2,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_waist_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-2/LLM4TS_cls_RealWorld_waist_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/test_projections_after_training.npy,5,0,0.2368827160493827
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-1,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-1,RealWorld_thigh,8,8,AD,yes,1,1,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-1/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-1/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/test_projections_after_training.npy,2,0,0.19185645272601795
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-1,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-1,RealWorld_thigh,8,8,AD,yes,1,1,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-1/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-1/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/test_projections_after_training.npy,3,0,0.19289164941338854
RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-1,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-1,RealWorld_thigh,8,8,AD,yes,1,1,aLLM4TS,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-1/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/train_projections_after_training.npy,/workspaces/HIAAC-KR-Dev-Container/workspace/aLLM4TS/checkpoints/classification/RealWorld_thigh_patch-8_stride-8_aLLM4TS-AD_norm-yes_percent-1_freeze-1/LLM4TS_cls_RealWorld_thigh_sl720_pl720_llml6_lr0.002_bs128_percent1_exp_0/test_projections_after_training.npy,5,0,0.19668737060041408
