backbone,tsk_pretext,d_pretext,head_pred,ft_strategy,tsk_target,d_target,frac_dtarget,metric_target,metric
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,KH,1.0,accuracy,0.7060185185185185
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,KH,1.0,accuracy,0.7152777777777778
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,KH,1.0,accuracy,0.6921296296296297
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,KH,1.0,accuracy,0.6087962962962964
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,KH,1.0,accuracy,0.625
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,KH,1.0,accuracy,0.6226851851851852
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,KH,1.0,accuracy,0.6643518518518517
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,KH,1.0,accuracy,0.6967592592592592
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,KH,1.0,accuracy,0.7175925925925926
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,KH,1.0,accuracy,0.6481481481481481
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,KH,1.0,accuracy,0.6388888888888888
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,KH,1.0,accuracy,0.6574074074074074
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,KH,1.0,accuracy,0.47685185185185186
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,KH,1.0,accuracy,0.4791666666666667
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,KH,1.0,accuracy,0.48148148148148145
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,KH,1.0,accuracy,0.4328703703703704
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,KH,1.0,accuracy,0.4328703703703704
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,KH,1.0,accuracy,0.4513888888888889
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,KH,0.1,accuracy,0.27546296296296297
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,KH,0.1,accuracy,0.2916666666666667
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,KH,0.1,accuracy,0.3055555555555555
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,KH,0.1,accuracy,0.3171296296296296
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,KH,0.1,accuracy,0.2824074074074074
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,KH,0.1,accuracy,0.3148148148148148
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,KH,0.1,accuracy,0.2569444444444444
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,KH,0.1,accuracy,0.2824074074074074
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,KH,0.1,accuracy,0.2615740740740741
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,KH,0.1,accuracy,0.2546296296296296
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,KH,0.1,accuracy,0.2638888888888889
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,KH,0.1,accuracy,0.2731481481481482
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,KH,0.1,accuracy,0.2523148148148148
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,KH,0.1,accuracy,0.2407407407407407
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,KH,0.1,accuracy,0.2662037037037037
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,KH,0.1,accuracy,0.21064814814814814
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,KH,0.1,accuracy,0.21296296296296294
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,KH,0.1,accuracy,0.22916666666666666
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,KH,0.01,accuracy,0.19444444444444442
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,KH,0.01,accuracy,0.17824074074074073
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,KH,0.01,accuracy,0.15740740740740736
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,KH,0.01,accuracy,0.18981481481481477
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,KH,0.01,accuracy,0.18287037037037038
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,KH,0.01,accuracy,0.15972222222222224
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,KH,0.01,accuracy,0.19444444444444442
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,KH,0.01,accuracy,0.17824074074074073
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,KH,0.01,accuracy,0.15740740740740736
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,KH,0.01,accuracy,0.18981481481481477
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,KH,0.01,accuracy,0.18287037037037038
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,KH,0.01,accuracy,0.15972222222222224
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,KH,0.01,accuracy,0.2083333333333333
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,KH,0.01,accuracy,0.19675925925925922
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,KH,0.01,accuracy,0.1898148148148148
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,KH,0.01,accuracy,0.17361111111111108
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,KH,0.01,accuracy,0.16898148148148143
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,KH,0.01,accuracy,0.1759259259259259
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,KH,0.5,accuracy,0.5092592592592592
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,KH,0.5,accuracy,0.5
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,KH,0.5,accuracy,0.5231481481481483
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,KH,0.5,accuracy,0.6273148148148149
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,KH,0.5,accuracy,0.6226851851851851
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,KH,0.5,accuracy,0.5972222222222222
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,KH,0.5,accuracy,0.5208333333333334
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,KH,0.5,accuracy,0.4907407407407407
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,KH,0.5,accuracy,0.5069444444444445
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,KH,0.5,accuracy,0.5995370370370371
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,KH,0.5,accuracy,0.5763888888888888
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,KH,0.5,accuracy,0.576388888888889
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,KH,0.5,accuracy,0.40740740740740744
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,KH,0.5,accuracy,0.40740740740740744
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,KH,0.5,accuracy,0.4398148148148148
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,KH,0.5,accuracy,0.3773148148148148
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,KH,0.5,accuracy,0.3726851851851852
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,KH,0.5,accuracy,0.34722222222222215
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,KH,1.0,accuracy,0.6666666666666666
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,KH,1.0,accuracy,0.638888888888889
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,KH,1.0,accuracy,0.6527777777777778
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,KH,1.0,accuracy,0.7314814814814815
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,KH,1.0,accuracy,0.7175925925925926
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,KH,1.0,accuracy,0.7546296296296297
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,KH,1.0,accuracy,0.6296296296296297
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,KH,1.0,accuracy,0.6504629629629629
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,KH,1.0,accuracy,0.6296296296296297
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,KH,1.0,accuracy,0.6851851851851851
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,KH,1.0,accuracy,0.6851851851851851
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,KH,1.0,accuracy,0.673611111111111
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,KH,1.0,accuracy,0.46990740740740744
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,KH,1.0,accuracy,0.44675925925925924
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,KH,1.0,accuracy,0.4675925925925926
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,KH,1.0,accuracy,0.5300925925925926
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,KH,1.0,accuracy,0.5138888888888888
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,KH,1.0,accuracy,0.5486111111111112
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,KH,0.1,accuracy,0.2569444444444444
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,KH,0.1,accuracy,0.26851851851851855
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,KH,0.1,accuracy,0.25925925925925924
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,KH,0.1,accuracy,0.2175925925925926
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,KH,0.1,accuracy,0.2060185185185185
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,KH,0.1,accuracy,0.22916666666666666
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,KH,0.1,accuracy,0.2384259259259259
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,KH,0.1,accuracy,0.2175925925925926
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,KH,0.1,accuracy,0.24305555555555558
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,KH,0.1,accuracy,0.22916666666666666
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,KH,0.1,accuracy,0.22453703703703706
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,KH,0.1,accuracy,0.24074074074074073
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,KH,0.1,accuracy,0.19212962962962957
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,KH,0.1,accuracy,0.20833333333333334
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,KH,0.1,accuracy,0.2083333333333333
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,KH,0.1,accuracy,0.24074074074074073
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,KH,0.1,accuracy,0.2384259259259259
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,KH,0.1,accuracy,0.2407407407407407
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,KH,0.01,accuracy,0.19444444444444442
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,KH,0.01,accuracy,0.19907407407407404
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,KH,0.01,accuracy,0.18749999999999992
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,KH,0.01,accuracy,0.19675925925925922
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,KH,0.01,accuracy,0.20601851851851852
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,KH,0.01,accuracy,0.1898148148148148
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,KH,0.01,accuracy,0.19444444444444442
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,KH,0.01,accuracy,0.19907407407407404
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,KH,0.01,accuracy,0.18749999999999992
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,KH,0.01,accuracy,0.19675925925925922
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,KH,0.01,accuracy,0.20601851851851852
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,KH,0.01,accuracy,0.1898148148148148
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,KH,0.01,accuracy,0.18981481481481477
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,KH,0.01,accuracy,0.19907407407407407
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,KH,0.01,accuracy,0.19907407407407407
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,KH,0.01,accuracy,0.1782407407407407
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,KH,0.01,accuracy,0.18518518518518515
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,KH,0.01,accuracy,0.17129629629629628
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,KH,0.5,accuracy,0.4837962962962963
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,KH,0.5,accuracy,0.46527777777777785
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,KH,0.5,accuracy,0.48148148148148157
aLLM4TS,aLLM4TS,AE,kNN-2,Full Finetune,HAR,KH,0.5,accuracy,0.4953703703703704
aLLM4TS,aLLM4TS,AE,kNN-3,Full Finetune,HAR,KH,0.5,accuracy,0.5069444444444444
aLLM4TS,aLLM4TS,AE,kNN-5,Full Finetune,HAR,KH,0.5,accuracy,0.5023148148148148
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,KH,0.5,accuracy,0.4837962962962963
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,KH,0.5,accuracy,0.4513888888888889
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,KH,0.5,accuracy,0.4791666666666667
aLLM4TS,aLLM4TS,AE,kNN-2,Partial Freeze,HAR,KH,0.5,accuracy,0.5509259259259259
aLLM4TS,aLLM4TS,AE,kNN-3,Partial Freeze,HAR,KH,0.5,accuracy,0.5671296296296297
aLLM4TS,aLLM4TS,AE,kNN-5,Partial Freeze,HAR,KH,0.5,accuracy,0.576388888888889
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,KH,0.5,accuracy,0.36111111111111116
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,KH,0.5,accuracy,0.40277777777777785
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,KH,0.5,accuracy,0.3819444444444444
aLLM4TS,aLLM4TS,AE,kNN-2,Freeze,HAR,KH,0.5,accuracy,0.3958333333333333
aLLM4TS,aLLM4TS,AE,kNN-3,Freeze,HAR,KH,0.5,accuracy,0.41898148148148145
aLLM4TS,aLLM4TS,AE,kNN-5,Freeze,HAR,KH,0.5,accuracy,0.4328703703703704
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,KH,1.0,accuracy,0.6550925925925926
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,KH,1.0,accuracy,0.6620370370370371
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,KH,1.0,accuracy,0.6620370370370371
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,KH,1.0,accuracy,0.576388888888889
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,KH,1.0,accuracy,0.6319444444444445
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,KH,1.0,accuracy,0.6226851851851852
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,KH,1.0,accuracy,0.6412037037037037
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,KH,1.0,accuracy,0.6412037037037037
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,KH,1.0,accuracy,0.6550925925925926
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,KH,1.0,accuracy,0.6851851851851851
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,KH,1.0,accuracy,0.6736111111111112
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,KH,1.0,accuracy,0.7037037037037037
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,KH,1.0,accuracy,0.4583333333333333
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,KH,1.0,accuracy,0.48148148148148145
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,KH,1.0,accuracy,0.4421296296296296
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,KH,1.0,accuracy,0.4398148148148148
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,KH,1.0,accuracy,0.41898148148148145
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,KH,1.0,accuracy,0.4351851851851852
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,KH,0.1,accuracy,0.22685185185185183
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,KH,0.1,accuracy,0.2546296296296296
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,KH,0.1,accuracy,0.2546296296296296
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,KH,0.1,accuracy,0.2962962962962963
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,KH,0.1,accuracy,0.30324074074074076
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,KH,0.1,accuracy,0.33796296296296297
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,KH,0.1,accuracy,0.2199074074074074
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,KH,0.1,accuracy,0.2407407407407407
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,KH,0.1,accuracy,0.25
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,KH,0.1,accuracy,0.27777777777777773
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,KH,0.1,accuracy,0.28472222222222227
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,KH,0.1,accuracy,0.26388888888888884
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,KH,0.1,accuracy,0.2546296296296296
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,KH,0.1,accuracy,0.2523148148148148
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,KH,0.1,accuracy,0.20601851851851852
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,KH,0.1,accuracy,0.21759259259259256
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,KH,0.1,accuracy,0.224537037037037
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,KH,0.1,accuracy,0.2083333333333333
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,KH,0.01,accuracy,0.1805555555555555
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,KH,0.01,accuracy,0.18518518518518515
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,KH,0.01,accuracy,0.16666666666666666
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,KH,0.01,accuracy,0.20138888888888884
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,KH,0.01,accuracy,0.18518518518518512
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,KH,0.01,accuracy,0.16666666666666663
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,KH,0.01,accuracy,0.1805555555555555
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,KH,0.01,accuracy,0.18518518518518515
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,KH,0.01,accuracy,0.16666666666666666
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,KH,0.01,accuracy,0.20138888888888884
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,KH,0.01,accuracy,0.18518518518518512
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,KH,0.01,accuracy,0.16666666666666663
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,KH,0.01,accuracy,0.17129629629629628
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,KH,0.01,accuracy,0.20601851851851846
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,KH,0.01,accuracy,0.18055555555555555
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,KH,0.01,accuracy,0.15277777777777776
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,KH,0.01,accuracy,0.16435185185185183
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,KH,0.01,accuracy,0.18287037037037035
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,KH,0.5,accuracy,0.5856481481481483
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,KH,0.5,accuracy,0.5694444444444445
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,KH,0.5,accuracy,0.5625
aLLM4TS,aLLM4TS,A,kNN-2,Full Finetune,HAR,KH,0.5,accuracy,0.4930555555555555
aLLM4TS,aLLM4TS,A,kNN-3,Full Finetune,HAR,KH,0.5,accuracy,0.45601851851851855
aLLM4TS,aLLM4TS,A,kNN-5,Full Finetune,HAR,KH,0.5,accuracy,0.4953703703703703
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,KH,0.5,accuracy,0.5416666666666666
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,KH,0.5,accuracy,0.5648148148148148
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,KH,0.5,accuracy,0.5625
aLLM4TS,aLLM4TS,A,kNN-2,Partial Freeze,HAR,KH,0.5,accuracy,0.5833333333333334
aLLM4TS,aLLM4TS,A,kNN-3,Partial Freeze,HAR,KH,0.5,accuracy,0.5856481481481483
aLLM4TS,aLLM4TS,A,kNN-5,Partial Freeze,HAR,KH,0.5,accuracy,0.5902777777777778
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,KH,0.5,accuracy,0.40509259259259256
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,KH,0.5,accuracy,0.40740740740740744
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,KH,0.5,accuracy,0.42824074074074076
aLLM4TS,aLLM4TS,A,kNN-2,Freeze,HAR,KH,0.5,accuracy,0.36574074074074076
aLLM4TS,aLLM4TS,A,kNN-3,Freeze,HAR,KH,0.5,accuracy,0.3796296296296296
aLLM4TS,aLLM4TS,A,kNN-5,Freeze,HAR,KH,0.5,accuracy,0.39351851851851843
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,MS,1.0,accuracy,0.8747645951035782
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,MS,1.0,accuracy,0.8888888888888888
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,MS,1.0,accuracy,0.89202762084118
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,MS,1.0,accuracy,0.8634651600753296
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,MS,1.0,accuracy,0.8816698053986189
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,MS,1.0,accuracy,0.8844946641556811
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,MS,1.0,accuracy,0.8553044569993723
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,MS,1.0,accuracy,0.869428750784683
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,MS,1.0,accuracy,0.8753923414940363
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,MS,1.0,accuracy,0.8512241054613936
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,MS,1.0,accuracy,0.8706842435655995
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,MS,1.0,accuracy,0.8725674827369744
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,MS,1.0,accuracy,0.5621468926553672
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,MS,1.0,accuracy,0.5916509730069052
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,MS,1.0,accuracy,0.5947897049591965
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,MS,1.0,accuracy,0.5643440050219711
aLLM4TS,aLLM4TS,AD,kNN-3,Freeze,HAR,MS,1.0,accuracy,0.5778405524168236
aLLM4TS,aLLM4TS,AD,kNN-5,Freeze,HAR,MS,1.0,accuracy,0.5825486503452605
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,MS,0.1,accuracy,0.30947897049591966
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,MS,0.1,accuracy,0.3267419962335216
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,MS,0.1,accuracy,0.3283113622096672
aLLM4TS,aLLM4TS,AD,kNN-2,Full Finetune,HAR,MS,0.1,accuracy,0.3396107972379158
aLLM4TS,aLLM4TS,AD,kNN-3,Full Finetune,HAR,MS,0.1,accuracy,0.36785938480853736
aLLM4TS,aLLM4TS,AD,kNN-5,Full Finetune,HAR,MS,0.1,accuracy,0.37099811676082856
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,MS,0.1,accuracy,0.3822975517890772
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,MS,0.1,accuracy,0.40521029504080347
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,MS,0.1,accuracy,0.4149403640929064
aLLM4TS,aLLM4TS,AD,kNN-2,Partial Freeze,HAR,MS,0.1,accuracy,0.37915881983678595
aLLM4TS,aLLM4TS,AD,kNN-3,Partial Freeze,HAR,MS,0.1,accuracy,0.41902071563088517
aLLM4TS,aLLM4TS,AD,kNN-5,Partial Freeze,HAR,MS,0.1,accuracy,0.4205900816070307
aLLM4TS,aLLM4TS,AD,kNN-2,Freeze,HAR,MS,0.1,accuracy,0.2652228499686127
